Date,Abs_Ret,Realized_Ret,SvOLHC,SvOLHC_n10,sGARCH_norm_mu,sGARCH_norm_sigma,sGARCH_std_mu,sGARCH_std_sigma,sGARCH_std_skew,sGARCH_std_shape,sGARCH_sstd_mu,sGARCH_sstd_sigma,sGARCH_sstd_skew,sGARCH_sstd_shape,eGARCH_norm_mu,eGARCH_norm_sigma,eGARCH_std_mu,eGARCH_std_sigma,eGARCH_std_skew,eGARCH_std_shape,eGARCH_sstd_mu,eGARCH_sstd_sigma,eGARCH_sstd_skew,eGARCH_sstd_shape,gjrGARCH_norm_mu,gjrGARCH_norm_sigma,gjrGARCH_std_mu,gjrGARCH_std_sigma,gjrGARCH_std_skew,gjrGARCH_std_shape,gjrGARCH_sstd_mu,gjrGARCH_sstd_sigma,gjrGARCH_sstd_skew,gjrGARCH_sstd_shape,apARCH_norm_mu,apARCH_norm_sigma,apARCH_std_mu,apARCH_std_sigma,apARCH_std_skew,apARCH_std_shape,apARCH_sstd_mu,apARCH_sstd_sigma,apARCH_sstd_skew,apARCH_sstd_shape
4/2/2020,2.788878338,2.788878338,3.653375288,5.384010327,-0.094166142,4.906925204,-0.118837991,7.749397666,0,2.733884212,-0.100204002,7.753734492,1.010379604,2.737263484,-0.182222921,4.609286814,-0.12505165,7.938253336,0,2.543445031,-0.114165359,7.921521882,1.006209909,2.547821762,-0.260843451,4.394484266,-0.122718501,7.696938897,0,2.747526878,-0.105334211,7.702845135,1.009560281,2.750216673,-0.02269634,3.908291724,-0.133908737,7.657492969,0,2.509676168,-0.144619265,7.657564224,0.992556973,2.505892473
4/3/2020,0.890626891,-0.890626891,3.697495227,4.987642147,-0.112653112,4.589955311,-0.139002738,7.345651658,0,2.695020125,-0.12009575,7.352269813,1.010458964,2.698183263,-0.341636339,4.35964185,-0.146494809,8.05573083,0,2.466292111,-0.142047943,8.042753738,1.0036791,2.46886534,-0.271247596,4.045639696,-0.142786566,7.348304898,0,2.706178442,-0.124588045,7.353952052,1.009935984,2.708800269,-0.032731073,3.623607635,-0.168455556,7.164902294,0,2.51988665,-0.232626864,6.915758803,0.978708684,2.548535087
4/4/2020,1.972577248,1.972577248,3.506308075,4.616290936,0.125643231,4.609109423,0.087375901,6.907809875,0,2.678657517,0.105163397,6.915985081,1.009564967,2.681331042,0.247402095,4.085170369,0.083437185,7.408764368,0,2.475019353,0.089470385,7.399967123,1.003368316,2.477396067,0.130779104,3.704952539,0.087542875,6.954943095,0,2.691592181,0.104222225,6.959139904,1.009026198,2.693705133,0.233976005,3.359743369,0.051274203,6.589586452,0,2.489318403,0.00189465,6.528110878,0.977938761,2.48034247
4/5/2020,1.118684994,-1.118684994,3.513184539,4.344231151,0.000664047,3.883776535,-0.083318978,6.504286558,0,2.674410227,-0.073940659,6.509738741,1.005083392,2.675912743,-0.176667092,3.895957783,-0.09118023,6.875760519,0,2.512653692,-0.093145198,6.878466144,0.998967415,2.511859416,-0.180438485,3.448406244,-0.086917706,6.5958755,0,2.688764715,-0.078485787,6.599119309,1.004529192,2.689819186,0.035595473,3.182675955,-0.099265501,6.344769885,0,2.479449829,-0.113151468,6.354526303,0.992017933,2.475348423
4/6/2020,6.838399533,6.838399533,3.500783506,4.084883681,0.437109531,3.59065995,0.106341239,5.943886033,0,2.670911519,0.117003595,5.951476386,1.005717716,2.672361381,0.275586561,3.72053999,0.100947301,6.161483886,0,2.579794287,0.103014515,6.159954865,1.001108136,2.580629621,0.157584694,3.2498702,0.107010344,6.104477585,0,2.684125337,0.116734038,6.107867078,1.005272785,2.685489911,0.260002747,3.073574895,0.095748736,5.621348656,0,2.542407685,0.064417569,5.597057893,0.988313185,2.538898431
4/7/2020,1.320137688,-1.320137688,3.443935281,3.821939511,-0.667543359,4.535911603,-0.381528335,6.417275582,0,2.720621168,-0.362536736,6.417458479,1.010679446,2.723215749,-0.685815227,3.913857923,-0.391442867,6.485166179,0,2.635971516,-0.376778078,6.467483556,1.008107528,2.642258258,-0.690764885,3.651462903,-0.394896163,6.52121639,0,2.740322451,-0.377021538,6.520295608,1.009563704,2.742144501,-0.316124487,3.40443925,-0.4014279,6.399902455,0,2.563837882,-0.403328036,6.401831982,0.999037223,2.5632824
4/8/2020,2.173460868,2.173460868,3.415000369,3.629011971,0.506441252,4.107880877,0.13087155,5.980643626,0,2.7044075,0.153638377,5.984937051,1.012415109,2.707322169,0.335501677,3.711629362,0.130049808,6.004206247,0,2.663359186,0.149361101,5.984630966,1.011998969,2.673009633,0.215566817,3.38284157,0.131640419,6.282124255,0,2.741048447,0.151602515,6.283513441,1.011136613,2.743350092,0.305597476,3.226788297,0.117529492,5.64417541,0,2.613170484,0.114006633,5.644103344,0.998092282,2.611986533
4/9/2020,0.437395217,-0.437395217,3.029653082,3.518390869,-0.005441746,3.836376752,-0.099722229,5.617467479,0,2.686622698,-0.074220438,5.617899303,1.013868555,2.688839632,-0.177127224,3.586041134,-0.106966125,5.810649975,0,2.659614387,-0.084719549,5.789883104,1.013271582,2.669514807,-0.183948262,3.212856742,-0.111381843,6.079076565,0,2.732661963,-0.088285424,6.081765067,1.01243932,2.73474924,0.028089367,3.109282858,-0.120393571,5.366427193,0,2.648730723,-0.111984456,5.364440193,1.004469335,2.651380901
4/10/2020,6.165263721,-6.165263721,3.191936432,3.460465072,0.388317216,3.535709153,0.069130006,5.05771934,0,2.652738256,0.096511546,5.051846932,1.014664577,2.654978447,0.227861863,3.357552052,0.065493228,5.412885873,0,2.63322525,0.08942423,5.391609737,1.013926111,2.645320876,0.119340011,3.035026548,0.067413556,5.541650334,0,2.682063883,0.092204965,5.531994674,1.013431398,2.683532078,0.242112678,3.024713408,0.050654242,4.899321647,0,2.588159559,0.050442215,4.891401624,0.999413006,2.590959437
4/11/2020,0.093415043,-0.093415043,2.878112405,3.38297842,1.200993072,4.546324993,0.451601618,5.615337616,0,2.663900855,0.477474486,5.627271232,1.014191435,2.667175011,0.936418608,4.606966461,0.459482927,5.925773495,0,2.582692003,0.357194832,34.97276523,0.974680761,2.01,0.748752718,5.115151057,0.468017142,5.870223815,0,2.708027309,0.490296194,5.878985373,1.0134344,2.711227898,0.687152824,4.950857371,0.456306715,5.794353482,0,2.522446223,0.457515275,5.795208611,0.998486987,2.520572683
4/12/2020,1.619807134,1.619807134,2.568521437,3.274493035,0.317848547,4.158892753,0.046483602,5.184161826,0,2.663739321,0.072695289,5.195539898,1.014123278,2.666594799,0.173536963,4.340144659,0.043131609,5.36820217,0,2.635842923,0.082021075,4.947987173,1.000102867,2.339640824,0.065438318,4.530420185,0.043273053,5.537980639,0,2.703958574,0.067879401,5.546757717,1.013459351,2.706934708,0.19608697,4.400452496,0.032449182,5.122160528,0,2.583510198,0.03385386,5.122779333,1.000756187,2.583952269
4/13/2020,1.824785932,-1.824785932,2.498852036,3.154628716,0.086699219,3.856888359,-0.052875187,4.826844812,0,2.655292251,-0.022294357,4.832368513,1.016467505,2.657515033,-0.11618438,5.069352044,-0.059446139,5.123871751,0,2.653755993,-0.026002578,5.108721667,1.017426273,2.667422465,-0.114531631,4.081944174,-0.06676175,5.395496611,0,2.709614491,-0.037122542,5.406102722,1.015952032,2.712903022,0.059152518,3.978294132,-0.071668502,4.723492249,0,2.643396128,-0.060355687,4.726116479,1.006448415,2.647260247
4/14/2020,0.038134686,-0.038134686,2.514203368,3.055418246,0.581629574,3.668663294,0.148951987,4.583567782,0,2.641207133,0.183408529,4.591557982,1.018542668,2.64441603,0.22465111,5.095538774,0.147074574,4.949323101,0,2.634672865,0.181151051,4.930853955,1.020059534,2.653004371,0.264316409,3.858397712,0.150899132,5.099470677,0,2.682196966,0.183434364,5.110548232,1.018230537,2.68634097,0.328602777,3.671426591,0.141020061,4.649359407,0,2.592447919,0.140353769,4.642447129,1.003042086,2.595874357
4/15/2020,2.971295111,-2.971295111,2.592677986,2.96336759,0.325866993,3.429309446,0.044891413,4.25780691,0,2.607292824,0.084521141,4.263292048,1.021044516,2.609349144,0.179428981,3.778798755,0.040162177,4.720523076,0,2.575483315,0.075970272,4.706772468,1.019912335,2.592031049,0.080212515,3.525807066,0.041317289,4.648881117,0,2.631163457,0.079645407,4.652711841,1.0205371,2.633076994,0.186295615,3.411192634,0.030154372,4.16986653,0,2.560646578,0.038093224,4.17155494,1.006287241,2.566091441
4/16/2020,6.902911089,6.902911089,2.842467462,2.897535986,0.746761746,3.578565511,0.209836722,4.242241374,0,2.633647454,0.25301289,4.25993716,1.023467101,2.637209578,0.548420721,4.105974064,0.214160311,4.587665796,0,2.632733704,0.253034864,4.583439024,1.025190997,2.652724652,0.402359782,3.844074369,0.218081931,4.663764566,0,2.663072059,0.259578571,4.686372849,1.023852003,2.66809282,0.41847694,3.489670829,0.2118772,4.226593074,0,2.622260082,0.221507339,4.278791756,1.011620236,2.604935442
4/17/2020,0.290151124,-0.290151124,2.713785493,2.824521007,-0.756156292,4.471410089,-0.412500479,4.844800719,0,2.641661243,-0.376174121,4.848179962,1.019369691,2.644855354,-0.729772254,4.213162853,-0.417399397,5.141109183,0,2.649352557,-0.382153189,5.118344648,1.019236149,2.665641757,-0.768847166,4.017097867,-0.434947936,5.227974927,0,2.692962692,-0.398935953,5.230567706,1.018096651,2.696066533,-0.432254526,3.66540864,-0.446938275,5.069088539,0,2.609074141,-0.442635455,5.064609519,1.002023002,2.611028625
4/18/2020,2.250086455,2.250086455,2.690848302,2.7521058,0.350042349,4.039295413,0.055394769,4.544360512,0,2.648128761,0.093989225,4.545900384,1.020759105,2.65130429,0.205925812,3.862206396,0.051943059,4.695650944,0,2.688151707,0.09234997,4.672794066,1.023257115,2.707281192,0.098234699,3.636171173,0.053330676,4.854021926,0,2.680532432,0.08922211,4.849089802,1.01954984,2.682917036,0.205892479,3.389548131,0.041601747,4.41857179,0,2.668290268,0.047869701,4.41092456,1.0066746,2.672614484
4/19/2020,0.944696032,-0.944696032,2.656120711,2.714752563,-0.018961479,3.808492926,-0.095270527,4.423018882,0,2.6347546,-0.053313282,4.420634713,1.022420686,2.637000075,-0.109982895,3.695706151,-0.098561857,4.690149879,0,2.665463047,-0.051804095,4.661028459,1.024302939,2.684105871,-0.186302064,3.413682249,-0.106842201,4.828076722,0,2.675804317,-0.067722062,4.819236469,1.020564604,2.677326963,-0.008979666,3.221497277,-0.11468506,4.440434979,0,2.656818385,-0.104279598,4.400148295,1.009070216,2.673109345
4/20/2020,4.370786669,-4.370786669,2.629024418,2.658461362,0.45335509,3.544011373,0.094563565,4.214144965,0,2.611301486,0.134557086,4.211285808,1.021348885,2.614230085,0.289738091,3.574088563,0.089685239,4.468841221,0,2.637467365,0.128320951,4.441273898,1.022377971,2.657649215,0.175228628,3.223492986,0.09461626,4.417735631,0,2.629113418,0.131866313,4.406398896,1.020136172,2.631172844,0.266644322,3.099717314,0.081649905,4.081544131,0,2.654254545,0.085983718,4.077236855,1.003943387,2.65671668
4/21/2020,0.023763777,-0.023763777,2.608305861,2.631480707,0.967872826,4.043945469,0.297969279,4.37643617,0,2.634935144,0.331481058,4.382727124,1.018216542,2.638452137,0.72454893,4.312168141,0.297864646,4.59804904,0,2.66535967,0.330779643,4.577503947,1.021237585,2.684599688,0.569690913,4.329213403,0.307968743,4.652377883,0,2.675624919,0.337998998,4.660871784,1.017458272,2.679422795,0.557208507,4.028875782,0.300655617,4.512133467,0,2.64633153,0.296356046,4.496633181,1.002280178,2.651088978
4/22/2020,3.384977307,3.384977307,2.481826258,2.62281119,0.312847089,3.731888665,0.039285743,4.173851737,0,2.610082436,0.077687672,4.181345439,1.020462442,2.612727035,0.169356075,4.049613031,0.036150167,4.374054567,0,2.633363622,0.075791617,4.360450882,1.021938555,2.651148857,0.063205486,3.895262533,0.036064471,4.420368513,0,2.644034645,0.072839911,4.430009077,1.019890707,2.647086036,0.176588814,3.676727372,0.030453268,4.036388953,0,2.661673026,0.032533776,4.03108631,1.005177206,2.665071678
4/23/2020,4.29733582,4.29733582,2.495457041,2.62247169,-0.188000535,3.757030397,-0.150957512,4.176561888,0,2.630903063,-0.106173321,4.17752847,1.024102531,2.634257103,-0.256277137,3.924966803,-0.158413472,4.435426825,0,2.667611992,-0.107343167,4.410012469,1.025815607,2.688596385,-0.318155693,3.677120038,-0.167638689,4.489617434,0,2.67197399,-0.123926597,4.489402035,1.022868444,2.674819225,-0.107623612,3.440107251,-0.169490979,4.275892848,0,2.671718098,-0.160473322,4.272652139,1.006570202,2.673536093
4/24/2020,1.617809878,1.617809878,2.445517099,2.615603063,-0.325517136,4.091365818,-0.193508502,4.354209045,0,2.631455391,-0.141293426,4.349201406,1.028540603,2.634244633,-0.619188677,3.737189267,-0.207150282,4.766635867,0,2.645064224,-0.154910872,4.726198596,1.027436062,2.665607413,-0.423192756,3.653940147,-0.221435737,4.725730228,0,2.686361224,-0.170937901,4.724198219,1.026480741,2.688529285,-0.188888667,3.364465304,-0.219161899,4.681927222,0,2.67325676,-0.16663969,4.648285899,1.017496197,2.688433648
4/25/2020,0.251772001,0.251772001,2.326567684,2.588992033,-0.001457615,4.581751098,-0.037493517,4.245715378,0,2.610854567,0.019211302,4.239269204,1.030778553,2.612561735,0.004614976,4.129003622,-0.044837244,4.778619535,0,2.606953363,0.008500613,4.730586104,1.030050764,2.6275432,-0.10043952,3.41875791,-0.054822696,4.638286786,0,2.663286192,-0.002043961,4.636211459,1.028537183,2.664473442,0.04205542,3.209737863,-0.060939148,4.592012979,0,2.693662749,-0.018187063,4.546629986,1.018023265,2.7087397
4/26/2020,1.441763838,1.441763838,1.857723549,2.490517642,0.315221735,3.54482959,0.049054901,4.056478648,0,2.593320102,0.104907933,4.051365165,1.029747098,2.593318821,0.150616326,4.12305928,0.049049667,4.549805817,0,2.582866476,0.194398099,7.72362828,1.044589815,2.243374098,0.070014954,3.184763373,0.040587567,4.422918782,0,2.636070265,0.091615899,4.415421298,1.027535547,2.635344651,0.171816788,3.074749414,0.035626844,4.249741225,0,2.661263461,0.078258815,4.204190547,1.0219922,2.6770986
4/27/2020,1.495732321,1.495732321,1.823198923,2.401458985,0.132784962,3.351350728,-0.018822732,3.905092279,0,2.597493923,0.037138865,3.896845868,1.030032086,2.597888776,0.011069256,3.322850863,-0.022054327,4.370073216,0,2.600600804,0.024021355,4.327741384,1.028532211,2.617746961,-0.070637071,3.041720891,-0.03399972,4.256138706,0,2.632531756,0.018130866,4.242884984,1.027648672,2.631688368,0.077646235,2.990500053,-0.03750642,4.102558429,0,2.660829839,0.010132374,4.057758838,1.021678925,2.677633464
4/28/2020,0.146867503,0.146867503,1.805251552,2.31289931,0.128274035,3.224457084,-0.016001853,3.802442355,0,2.584432776,0.035403203,3.790381543,1.027450255,2.58583882,0.005065573,3.21415753,-0.020085716,4.299775912,0,2.579666123,0.061103943,5.283387231,1.026440582,2.293676049,-0.071935243,2.947028947,-0.031020365,4.114636406,0,2.615138685,0.016728239,4.095853278,1.025087943,2.614999609,0.086659374,2.939085894,-0.031874652,3.977575755,0,2.647236787,-0.00342097,3.950205184,1.012670067,2.657053516
4/29/2020,11.98413885,11.98413885,2.589434964,2.306230735,0.340908507,3.056429979,0.063260425,3.667191569,0,2.56352767,0.116353566,3.658256695,1.027939171,2.563538819,0.164864817,4.11124274,0.059466161,4.14194095,0,2.536329607,0.098006112,4.093584714,1.023505943,2.552103751,0.09033141,2.840854188,0.056399464,3.922778637,0,2.585640595,0.105464375,3.903507075,1.025837553,2.584274295,0.222386254,2.912406387,0.056291343,3.728595098,0,2.604879806,0.074093991,3.7113753,1.013776878,2.610450511
4/30/2020,1.632188777,-1.632188777,3.40323047,2.38365134,-1.454351159,6.189903639,-0.587302473,5.406773126,0,2.558932372,-0.52528487,5.39195249,1.033847369,2.558044491,-1.402064883,3.899450295,-0.627185319,5.769513764,0,2.496967173,-0.579680223,5.67099591,1.027653716,2.51421062,-1.29184185,4.431691667,-0.665794511,5.638286833,0,2.600716095,-0.599020071,5.634782134,1.030737687,2.598299813,-0.775663956,4.628033402,-0.599107401,5.714624317,0,2.534092582,-0.559351805,5.642123693,1.022740806,2.545924528
5/1/2020,2.353687956,2.353687956,3.512733224,2.474094076,0.616818994,5.431748152,0.16650402,5.159973694,0,2.558116855,0.238884122,5.144285743,1.037693055,2.557917653,0.27040288,4.000256563,0.166877375,5.41994832,0,2.507617247,0.221951404,5.318524325,1.032360405,2.528978864,0.330138094,3.942761292,0.166728481,5.432981126,0,2.59479809,0.23040736,5.424648035,1.034422959,2.592616352,0.390078314,4.083100245,0.159027158,5.3880884,0,2.512609566,0.198517448,5.315037604,1.024089013,2.529416591
5/2/2020,1.38720514,1.38720514,3.483814072,2.574292858,0.027270245,4.89063859,-0.067359664,5.033074728,0,2.531171896,0.010727695,5.019485599,1.040703516,2.52842633,-0.104359379,3.519999102,-0.082552708,5.689208611,0,2.431317717,-0.023723867,5.568731384,1.031854323,2.450196223,-0.122312022,3.656313367,-0.087253971,5.332036997,0,2.567488911,-0.014922786,5.324389495,1.036722224,2.562686192,0.044760072,3.694453591,-0.090773407,5.578439886,0,2.454511892,-0.028536213,5.450975863,1.028364898,2.478348942
5/3/2020,1.018988659,-1.018988659,3.444766776,2.669223831,0.179332364,4.44596185,0.003499629,4.852060798,0,2.523868208,0.076642344,4.841897813,1.037630533,2.519678659,0.030826115,3.396511033,-0.008808731,5.627159714,0,2.407411192,0.041556198,5.525121693,1.02793372,2.421528946,-0.002302331,3.415190863,-0.011616163,5.16708873,0,2.556585636,0.05440447,5.158303992,1.033537375,2.550798683,0.131347746,3.412716411,-0.007208935,5.766083644,0,2.378517384,0.041298079,5.641843104,1.02691955,2.394719964
5/4/2020,0.170533337,0.170533337,3.538249522,2.778497074,0.348624743,4.586028864,0.152591122,4.632243928,0,2.539606291,0.226775247,4.623132097,1.038360294,2.535903134,0.351913302,3.372686859,0.14612125,5.050924037,0,2.473938313,0.232213348,29.74425031,1.030896256,2.01,0.274689638,3.272354103,0.14986859,4.959376316,0,2.565659003,0.215160007,4.946581403,1.034497858,2.560475231,0.337196954,3.235442561,0.145372234,5.041784414,0,2.457486133,0.198261776,4.970634499,1.029129018,2.472380063
5/5/2020,1.009351748,1.009351748,3.555443295,2.901384635,0.36007717,3.761329142,0.076365608,4.417890333,0,2.55138279,0.150686636,4.408870664,1.038837872,2.547977333,0.191334207,3.192542774,0.06920803,4.523088935,0,2.528301379,0.215785534,5.081903546,1.041247642,2.277184523,0.129027419,3.099812102,0.069188415,4.742725265,0,2.570628375,0.136873301,4.724820563,1.035330964,2.565770278,0.232555082,3.115246334,0.06792571,4.423299838,0,2.516266256,0.122124559,4.371498133,1.031460413,2.532347739
5/6/2020,2.908418026,2.908418026,3.682590047,3.083871284,0.094250674,4.57620743,0.020600707,4.302382847,0,2.534474269,0.084061299,4.293338075,1.0329106,2.531007147,0.002769061,4.199967454,0.011567647,4.439848181,0,2.503729665,0.059883224,4.388689198,1.02670555,2.514600988,0.022437784,2.995043433,0.007588186,4.629703647,0,2.5624361,0.06278587,4.606215517,1.028153307,2.557119762,0.158704067,3.042822751,0.013890371,4.103768878,0,2.541298426,0.059818872,4.070312354,1.026803659,2.551582071
5/7/2020,7.10753469,7.10753469,3.990553579,3.30060675,-0.136347732,4.573415734,-0.11649605,4.288800768,0,2.520100513,-0.055922473,4.275415404,1.031163661,2.517526635,-0.181129715,3.106148289,-0.132724521,4.722807367,0,2.454063209,0.723874399,0.0,0.535556218,2.036375196,-0.200972169,3.003711614,-0.139832453,4.616414738,0,2.550128827,-0.087388087,4.59013024,1.025650503,2.545535977,0.001188493,3.013547212,-0.13223997,4.263442997,0,2.532437983,-0.089901235,4.362893327,1.021567804,2.507649933
5/8/2020,1.09985305,-1.09985305,4.017477287,3.521829324,-0.708562734,4.659540341,-0.406015843,4.724333286,0,2.539079825,-0.334394598,4.706148794,1.036931969,2.536506645,-0.552090079,4.101599007,-0.443034531,5.341828097,0,2.477051695,-0.382370158,5.229927057,1.028190787,2.495150536,-0.664084345,3.483892037,-0.456955123,5.074030361,0,2.576472084,-0.391099263,5.051023965,1.030198988,2.571759553,-0.294378485,3.345511545,-0.459323767,5.344558188,0,2.493292247,-0.397221358,5.249775069,1.026144038,2.508155414
5/9/2020,2.55995073,-2.55995073,3.6044039,3.623326217,0.320027931,4.48567062,0.161668713,4.572505882,0,2.531381587,0.219834582,4.558171138,1.030123395,2.528644166,0.349067053,3.330681368,0.158660398,5.061367944,0,2.475728375,0.199314549,4.985295525,1.023232196,2.488554337,0.253745948,3.275685269,0.156133032,4.935257533,0,2.586802656,0.196827328,4.913852521,1.021769693,2.581877008,0.342229241,3.194479053,0.163690798,4.746823296,0,2.527007786,0.199749812,4.704755349,1.02082085,2.535020038
5/10/2020,9.133872136,-9.133872136,3.722069761,3.655210146,0.487052698,4.584059439,0.249598941,4.515990328,0,2.523237378,0.318220703,4.508089475,1.03574472,2.518805401,0.534075863,3.705839322,0.248928598,5.191739941,0,2.440089016,0.300985571,5.122740212,1.02867622,2.45100149,0.399564645,3.632434504,0.2527735,4.854034239,0,2.576228272,0.303326219,4.836934706,1.028020653,2.570269636,0.423838534,3.365453238,0.259686827,4.802732914,0,2.527224588,0.303829454,4.757565883,1.029639741,2.537129219
5/11/2020,1.781737591,-1.781737591,4.031966724,3.707133496,1.162853212,4.614011692,0.650953026,5.237090886,0,2.52041815,0.705813535,5.249688449,1.028639775,2.517708092,1.302350832,5.715501103,0.780915943,12.00322189,0,2.100000435,0.717574923,5.983483371,1.021287535,2.404164479,1.00809176,7.251724726,0.696923086,5.105771483,0,2.58416893,0.731280706,5.109922497,1.021764555,2.581525831,0.832377261,7.453092186,0.682713909,5.794166405,0,2.473219843,0.721670671,5.735961163,1.020543232,2.481838107
5/12/2020,2.328939208,2.328939208,4.116911399,3.770443229,0.600169945,5.452629302,0.170833315,5.060007623,0,2.540433411,0.226630613,5.070721027,1.029268888,2.538726285,0.396804081,5.543892968,0.175003369,5.653385535,0,2.446168003,0.212173049,5.594994383,1.022808648,2.45752054,0.286219133,6.407823747,0.170524061,4.963627159,0,2.598249861,0.211933425,4.967078707,1.022936331,2.596316786,0.336684803,6.414596495,0.178885166,5.449300401,0,2.528723492,0.211873186,5.415058154,1.020664555,2.535720598
5/13/2020,5.152161914,5.152161914,4.104390638,3.836405615,-0.065194681,4.60568505,-0.062406396,4.918646556,0,2.540625637,-0.005528843,4.923834572,1.029317613,2.539595647,-0.082990749,4.993652989,-0.07210773,5.568420548,0,2.448147989,-0.033155517,5.496204912,1.022442656,2.462073593,-0.093015455,5.503356195,-0.088613005,4.867387037,0,2.595050039,-0.043012543,4.868105698,1.023107879,2.593169754,0.085412922,5.532022699,-0.085280574,5.459363026,0,2.501210794,-0.050086958,5.411043403,1.016974125,2.510829149
5/14/2020,4.881424361,4.881424361,4.112538567,3.89383452,-0.325555232,4.612719048,-0.204385271,5.002096825,0,2.540205895,-0.134307047,5.00614166,1.035623165,2.537543703,-0.401529079,4.809266056,-0.229335175,6.138597022,0,2.405025154,-0.177492208,6.039181364,1.027915039,2.419253974,-0.34172023,4.996255883,-0.246799701,5.004726441,0,2.593606195,-0.185088311,5.004980291,1.029649899,2.590573139,-0.080055956,4.893802959,-0.232929877,5.821457634,0,2.518665393,-0.181496313,5.661774566,1.029188173,2.55616243
5/15/2020,4.255452414,-4.255452414,4.174142807,3.955704471,-0.27334819,4.616905889,-0.167044775,5.037064229,0,2.561230799,-0.090955922,5.036435892,1.039427853,2.558128449,-0.346959976,4.654008166,-0.192793683,6.227136937,0,2.442596211,-0.132794135,6.108103472,1.031362475,2.460158098,-0.288204439,4.589193688,-0.208642782,5.0828414,0,2.612599673,-0.140342586,5.079265401,1.033459733,2.608948834,-0.033138885,4.370309018,-0.20321719,6.057985935,0,2.540728637,-0.146457606,5.859138063,1.03083251,2.588608757
5/16/2020,0.52196054,0.52196054,4.124544158,3.999899882,0.619802292,4.618027568,0.296445534,5.025910453,0,2.551343897,0.378079936,5.035494867,1.0429555,2.547347383,0.664317314,4.937316157,0.312177315,6.640791071,0,2.375869401,0.369463829,6.518698611,1.033664775,2.391082733,0.498997981,4.887022824,0.305733951,5.027011363,0,2.596898499,0.371119676,5.029709869,1.037636478,2.592647053,0.445839187,4.530202714,0.320268999,6.237565429,0,2.512710469,0.382063137,6.132186356,1.034643554,2.531944184
5/17/2020,3.084338861,3.084338861,3.953642671,3.996208791,0.30049267,4.43212012,0.048141651,4.862904313,0,2.536126934,0.116095573,4.864204405,1.035566826,2.533988384,0.13672193,4.451430982,0.043454754,6.457850751,0,2.35523116,0.090163655,6.346868977,1.026678449,2.368288282,0.082394605,4.320583526,0.032269793,4.912380099,0,2.592866956,0.088793394,4.913159021,1.030178711,2.590701444,0.222017723,3.930472935,0.045208165,5.663798904,0,2.548144455,0.092099054,5.600536999,1.02743833,2.559809504
5/18/2020,0.575704427,0.575704427,4.005632652,3.995024328,-0.081226811,4.611237643,-0.059585098,4.797848628,0,2.529962931,0.008228532,4.799593704,1.035298521,2.525831101,-0.128215926,4.231677674,-0.082432152,6.791153253,0,2.318346737,-0.031134476,6.688026789,1.025822827,2.327471789,-0.114118004,3.963786902,-0.088963176,4.87508809,0,2.58411146,-0.030980589,4.875510358,1.02956504,2.580139173,0.051642784,3.712024012,-0.076336574,5.853382562,0,2.522764846,-0.026936652,5.795078614,1.028576056,2.531292194
5/19/2020,0.025320241,0.025320241,4.025478373,4.037131775,0.307257255,3.895006229,0.057241739,4.633042417,0,2.529777919,0.126323168,4.631424861,1.035934459,2.526140952,0.134307894,3.913974496,0.047255807,6.340362252,0,2.336340302,0.09765675,6.227409539,1.02673701,2.347668506,0.089247651,3.625066668,0.041622395,4.742303269,0,2.578784521,0.099323047,4.740403251,1.030403495,2.574710207,0.18875918,3.429737918,0.048567198,5.545765175,0,2.515132569,0.100280282,5.469520054,1.029358051,2.52905716
5/20/2020,2.140706698,-2.140706698,3.158483998,3.980773198,0.211255605,4.598954742,0.087795756,4.513658102,0,2.507429214,0.16187027,4.516933315,1.038032035,2.501546776,0.197080769,3.637190514,0.078381581,6.496909935,0,2.275877383,0.129169439,6.416400025,1.027347432,2.281928795,0.139034671,3.369859562,0.075869324,4.629286364,0,2.550193409,0.138457488,4.628625714,1.032677493,2.543877252,0.219096377,3.24659429,0.083788441,5.399458681,0,2.46289538,0.133900512,5.327647926,1.032206789,2.476263599
5/21/2020,4.743971734,-4.743971734,2.993661616,3.876942688,0.624575807,3.591752794,0.173327418,4.449039103,0,2.49606964,0.249193663,4.452146356,1.038981187,2.491950823,0.350398746,4.17593735,0.180633204,7.070330347,0,2.218997601,0.230178618,6.913667175,1.027119354,2.229356119,0.300891569,3.535720785,0.171490403,4.554526942,0,2.538577651,0.234200378,4.553516073,1.033907424,2.533641034,0.324178371,3.289294144,0.185131261,5.550089669,0,2.409643852,0.239002021,5.449139972,1.032000523,2.428316309
5/22/2020,1.103971142,1.103971142,2.892608104,3.754512358,0.894599065,4.160339189,0.261531396,4.580168131,0,2.49434688,0.330478632,4.588602381,1.035435625,2.492351155,0.653724614,4.597964568,0.291967154,8.397998858,0,2.158356946,0.321168684,8.154752344,1.018056941,2.168772132,0.466138512,4.738844847,0.272621057,4.565539418,0,2.540494029,0.327793065,4.569518066,1.031166366,2.537725826,0.421423744,4.388440112,0.293948386,6.112267066,0,2.348457899,0.315959532,5.915041737,1.020869965,2.386600513
